PC1_1,PC1_2,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,n_AA
Eisenberg (1984),Meek (1980),0.5756278024042963,0.007912477547528128,0.6729398342934924,0.0011479130943200938,0.5756278024042963,0.6729398342934924,20
Eisenberg (1984),PARCH (2023),0.7134253611364397,0.00041286222485572974,0.7852576711772629,4.103586939155751e-05,0.7134253611364397,0.7852576711772629,20
Eisenberg (1984),Ponnuswamy average gain in surrounding hydrophobicity,0.6117602459024964,0.0041510063862781645,0.6498684175260107,0.0019251948031943568,0.6117602459024964,0.6498684175260107,20
Eisenberg (1984),Ponnuswamy surrounding hydrophobicity folded form,0.5549917202174924,0.011085150151610004,0.5703538108202367,0.008642043067346058,0.5549917202174924,0.5703538108202367,20
Eisenberg (1984),Rose (1985),0.8063927543789079,1.7550397409712326e-05,0.8634023738372913,9.476755980653575e-07,0.8063927543789079,0.8634023738372913,20
Eisenberg (1984),Tanford (1962),0.9718878813662725,9.405348120319709e-13,0.9654135338345864,5.932418372864708e-12,0.9718878813662725,0.9654135338345864,20
Eisenberg (1984),Wimley-White (1996),0.5853915097499626,0.0066946948728843205,0.8025574091438118,2.0627017414393848e-05,0.5853915097499626,0.8025574091438118,20
Engelman GES (1986),FDewet_C36m (2024),0.7465623628613137,0.00015623685896613184,0.82136147215093,9.018276926058574e-06,0.7465623628613137,0.82136147215093,20
Engelman GES (1986),FDewet_a03ws (2024),0.6856659551187653,0.0008466175811847554,0.7930777263911999,3.0308333451929268e-05,0.6856659551187653,0.7930777263911999,20
Engelman GES (1986),FDewet_a99SBdisp (2024),0.8303166229182851,5.877462593041263e-06,0.8988342117402578,7.26522881167488e-08,0.8303166229182851,0.8988342117402578,20
Engelman GES (1986),Hassanali_nBranch <nbr> (2023),0.06814523465169328,0.7752890880441958,0.19999999999999998,0.39787297935196153,0.06814523465169328,0.19999999999999998,20
Engelman GES (1986),Hopp-Woods (1981),0.8817042341895187,2.783601889547649e-07,0.822384905107091,8.597925294181617e-06,0.8817042341895187,0.822384905107091,20
Engelman GES (1986),Jain (2017),0.7216952663276844,0.00032807796638829195,0.8285714285714285,6.401019922542658e-06,0.7216952663276844,0.8285714285714285,20
Engelman GES (1986),Janin (1979),0.8898893107157768,1.5058586498023958e-07,0.9182090009488902,1.1528858975269928e-08,0.8898893107157768,0.9182090009488902,20
Engelman GES (1986),Kyte-Doolittle (1982),0.8495286288130797,2.1463082408865635e-06,0.9441576657958491,4.0914413829808833e-10,0.8495286288130797,0.9441576657958491,20
Engelman GES (1986),Meek (1980),0.5989584627949943,0.005261566080718402,0.6255178996620718,0.0031812494149428923,0.5989584627949943,0.6255178996620718,20
Engelman GES (1986),PARCH (2023),0.7485917572896049,0.0001465210159983928,0.798796596542388,2.4086800557613063e-05,0.7485917572896049,0.798796596542388,20
Engelman GES (1986),Ponnuswamy average gain in surrounding hydrophobicity,0.6201094412396944,0.003537148401033899,0.6408424672825938,0.00233054285169738,0.6201094412396944,0.6408424672825938,20
Engelman GES (1986),Ponnuswamy surrounding hydrophobicity folded form,0.5681074121304608,0.008969006782570486,0.5635817998738223,0.00965833262896026,0.5681074121304608,0.5635817998738223,20
Engelman GES (1986),Rose (1985),0.7875689914164534,3.756894530219691e-05,0.87094959738482,5.847817689536902e-07,0.7875689914164534,0.87094959738482,20
Engelman GES (1986),Tanford (1962),0.8682213597218997,6.98642711338524e-07,0.8947368421052632,1.0226817406907919e-07,0.8682213597218997,0.8947368421052632,20
Engelman GES (1986),Wimley-White (1996),0.6540799444580697,0.0017573188884912683,0.7852576711772629,4.103586939155751e-05,0.6540799444580697,0.7852576711772629,20
FDewet_C36m (2024),FDewet_a03ws (2024),0.9266460606932796,4.4655918123508064e-09,0.9032744335642229,4.932394974106591e-08,0.9266460606932796,0.9032744335642229,20
FDewet_C36m (2024),FDewet_a99SBdisp (2024),0.9642157528169749,8.024212567442668e-12,0.9247554552294956,5.575617123717028e-09,0.9642157528169749,0.9247554552294956,20
FDewet_C36m (2024),Hassanali_nBranch <nbr> (2023),0.48408447002670096,0.030558167983743535,0.5272659267195988,0.016895148749004243,0.48408447002670096,0.5272659267195988,20
FDewet_C36m (2024),Hopp-Woods (1981),0.8006657655835618,2.2309213625430614e-05,0.8612580396359162,1.0813993054950228e-06,0.8006657655835618,0.8612580396359162,20
FDewet_C36m (2024),Jain (2017),0.8218063034694103,8.833429322081686e-06,0.8807823112534241,2.9746400389548845e-07,0.8218063034694103,0.8807823112534241,20
FDewet_C36m (2024),Janin (1979),0.5780710427486828,0.0075919904774201085,0.730016951309399,0.00025821581009798783,0.5780710427486828,0.730016951309399,20
FDewet_C36m (2024),Kyte-Doolittle (1982),0.7078564781765123,0.00047990072765264285,0.7519862200797442,0.00013142618662301424,0.7078564781765123,0.7519862200797442,20
FDewet_C36m (2024),Meek (1980),0.8039720495796665,1.944188390050356e-05,0.7409640654950856,0.00018595126197322765,0.8039720495796665,0.7409640654950856,20
FDewet_C36m (2024),PARCH (2023),0.5940075335555619,0.005751928864197832,0.7441685477802857,0.00016840234072880095,0.5940075335555619,0.7441685477802857,20
FDewet_C36m (2024),Ponnuswamy average gain in surrounding hydrophobicity,0.570652003541686,0.008599381522156333,0.5703536493604213,0.008642066213576821,0.570652003541686,0.5703536493604213,20
FDewet_C36m (2024),Ponnuswamy surrounding hydrophobicity folded form,0.5336630582774395,0.015376209855522273,0.5344373731921652,0.015200054518902027,0.5336630582774395,0.5344373731921652,20
FDewet_C36m (2024),Rose (1985),0.6800142769551817,0.0009709225154459558,0.761046295020464,9.749171677074675e-05,0.6800142769551817,0.761046295020464,20
FDewet_C36m (2024),Tanford (1962),0.6022958558059159,0.004950867425380272,0.7995487590626728,2.3357284005836054e-05,0.6022958558059159,0.7995487590626728,20
FDewet_C36m (2024),Wimley-White (1996),0.7594943748435434,0.00010270193772641192,0.691497366440933,0.000732731982600761,0.7594943748435434,0.691497366440933,20
FDewet_a03ws (2024),FDewet_a99SBdisp (2024),0.9479209280483667,2.2140760438787737e-10,0.8949944179232174,1.001349177791152e-07,0.9479209280483667,0.8949944179232174,20
FDewet_a03ws (2024),Hassanali_nBranch <nbr> (2023),0.4376175465004878,0.053647078613513886,0.587660061016629,0.006434993008205026,0.4376175465004878,0.587660061016629,20
FDewet_a03ws (2024),Hopp-Woods (1981),0.7615942327885704,9.570722888646322e-05,0.891083307727334,1.3712753113646328e-07,0.7615942327885704,0.891083307727334,20
FDewet_a03ws (2024),Jain (2017),0.6861979520209054,0.0008356434847543422,0.824680444141134,7.716490522201988e-06,0.6861979520209054,0.824680444141134,20
FDewet_a03ws (2024),Janin (1979),0.5230743802147529,0.01795392139459704,0.7457576448136267,0.00016023954020809617,0.5230743802147529,0.7457576448136267,20
FDewet_a03ws (2024),Kyte-Doolittle (1982),0.6155501308867871,0.003862264434544206,0.7522692941421251,0.00013023000296167185,0.6155501308867871,0.7522692941421251,20
FDewet_a03ws (2024),Meek (1980),0.8227659118936007,8.445843058658252e-06,0.8090396054092328,1.5666711818890783e-05,0.8227659118936007,0.8090396054092328,20
FDewet_a03ws (2024),PARCH (2023),0.5181839632653688,0.019255566927775268,0.6563794217233353,0.0016709599489383726,0.5181839632653688,0.6563794217233353,20
FDewet_a03ws (2024),Ponnuswamy average gain in surrounding hydrophobicity,0.5257976454668855,0.017260183326755267,0.6202484443807663,0.0035276048852597003,0.5257976454668855,0.6202484443807663,20
FDewet_a03ws (2024),Ponnuswamy surrounding hydrophobicity folded form,0.5069588187100322,0.022528612027514792,0.5877259036144579,0.006427580716140674,0.5069588187100322,0.5877259036144579,20
FDewet_a03ws (2024),Rose (1985),0.6416518018870389,0.0022915097242408675,0.8421488584020778,3.210045583182512e-06,0.6416518018870389,0.8421488584020778,20
FDewet_a03ws (2024),Tanford (1962),0.4912377356402872,0.02783792281495298,0.8359671290518247,4.428985701124091e-06,0.4912377356402872,0.8359671290518247,20
FDewet_a03ws (2024),Wimley-White (1996),0.8249544839521469,7.616710164660742e-06,0.8280015641005377,6.580541887148543e-06,0.8249544839521469,0.8280015641005377,20
FDewet_a99SBdisp (2024),Hassanali_nBranch <nbr> (2023),0.39308210203774985,0.08643092636821771,0.388115860466923,0.0908408274993556,0.39308210203774985,0.388115860466923,20
FDewet_a99SBdisp (2024),Hopp-Woods (1981),0.8331520571699774,5.106096269832949e-06,0.8502938240303668,2.0560817250260753e-06,0.8331520571699774,0.8502938240303668,20
FDewet_a99SBdisp (2024),Jain (2017),0.7509027618494373,0.00013609204202350255,0.8228657971914994,8.406361834857069e-06,0.7509027618494373,0.8228657971914994,20
FDewet_a99SBdisp (2024),Janin (1979),0.6369694190967446,0.0025251052576506974,0.8144817225352797,1.2336593220673493e-05,0.6369694190967446,0.8144817225352797,20
FDewet_a99SBdisp (2024),Kyte-Doolittle (1982),0.7338895557795908,0.0002303118353903677,0.859952113123322,1.1706783965634415e-06,0.7338895557795908,0.859952113123322,20
FDewet_a99SBdisp (2024),Meek (1980),0.7991222253148758,2.376859099640336e-05,0.7793676908408675,5.114568324555181e-05,0.7991222253148758,0.7793676908408675,20
FDewet_a99SBdisp (2024),PARCH (2023),0.6480067029415165,0.002003571179319776,0.7689992475545522,7.42047893582308e-05,0.6480067029415165,0.7689992475545522,20
FDewet_a99SBdisp (2024),Ponnuswamy average gain in surrounding hydrophobicity,0.6031627792091381,0.004872685882920385,0.6693002257336342,0.0012490793897003399,0.6031627792091381,0.6693002257336342,20
FDewet_a99SBdisp (2024),Ponnuswamy surrounding hydrophobicity folded form,0.5606031361710804,0.010135095872289997,0.6003011339728898,0.005134692074296351,0.5606031361710804,0.6003011339728898,20
FDewet_a99SBdisp (2024),Rose (1985),0.6963654120262387,0.0006478573590375705,0.8195592790126128,9.80199757013039e-06,0.6963654120262387,0.8195592790126128,20
FDewet_a99SBdisp (2024),Tanford (1962),0.6312542276247922,0.00283681659029265,0.872508523530292,5.27307947817533e-07,0.6312542276247922,0.872508523530292,20
FDewet_a99SBdisp (2024),Wimley-White (1996),0.7770611631680352,5.565307840854337e-05,0.765989465763732,8.238070685165348e-05,0.7770611631680352,0.765989465763732,20
Hassanali_nBranch <nbr> (2023),Hopp-Woods (1981),0.41709737350365317,0.06730474905302082,0.5155023026498493,0.020000630992850457,0.41709737350365317,0.5155023026498493,20
Hassanali_nBranch <nbr> (2023),Jain (2017),0.461983151111132,0.040296443066031806,0.44060150375939844,0.05185183693270709,0.461983151111132,0.44060150375939844,20
Hassanali_nBranch <nbr> (2023),Janin (1979),-0.06691352912174639,0.7792534560455919,0.024123717594716328,0.9195885112683828,0.06691352912174639,0.024123717594716328,20
Hassanali_nBranch <nbr> (2023),Kyte-Doolittle (1982),0.05952911311449724,0.8031279475042024,0.024905837706844937,0.9169899546163123,0.05952911311449724,0.024905837706844937,20
Hassanali_nBranch <nbr> (2023),Meek (1980),0.6076790704747168,0.004481683477106443,0.6872416875950318,0.0008144622229141111,0.6076790704747168,0.6872416875950318,20
Hassanali_nBranch <nbr> (2023),PARCH (2023),0.08947474964310027,0.7075622169751765,0.06393381422420244,0.788865522640364,0.08947474964310027,0.06393381422420244,20
Hassanali_nBranch <nbr> (2023),Ponnuswamy average gain in surrounding hydrophobicity,0.15774817847875394,0.5065464585334658,0.1158330281238491,0.6267484770786789,0.15774817847875394,0.1158330281238491,20
Hassanali_nBranch <nbr> (2023),Ponnuswamy surrounding hydrophobicity folded form,0.17534107119668996,0.4596544207082452,0.1467269038389791,0.5370454117358413,0.17534107119668996,0.1467269038389791,20
Hassanali_nBranch <nbr> (2023),Rose (1985),0.3046851569055471,0.19149307564556273,0.29132282893461053,0.21269306773420635,0.3046851569055471,0.29132282893461053,20
Hassanali_nBranch <nbr> (2023),Tanford (1962),0.03918740571774125,0.869708021874525,0.18045112781954886,0.4464646102705483,0.03918740571774125,0.18045112781954886,20
Hassanali_nBranch <nbr> (2023),Wimley-White (1996),0.5938055087358096,0.005772709713389813,0.4753667128199522,0.03415030191357499,0.5938055087358096,0.4753667128199522,20
Hopp-Woods (1981),Jain (2017),0.8287802954392485,6.336296631744858e-06,0.8783191725500364,3.542531327553173e-07,0.8287802954392485,0.8783191725500364,20
Hopp-Woods (1981),Janin (1979),0.7807141901087993,4.866280028166496e-05,0.7608969549232705,9.798300774407785e-05,0.7807141901087993,0.7608969549232705,20
Hopp-Woods (1981),Kyte-Doolittle (1982),0.696732125945786,0.0006418162333549687,0.748862774175252,0.00014526358465632476,0.696732125945786,0.748862774175252,20
Hopp-Woods (1981),Meek (1980),0.7264832841486176,0.00028614734768192627,0.7283453168268051,0.00027112413305436725,0.7264832841486176,0.7283453168268051,20
Hopp-Woods (1981),PARCH (2023),0.6945096816894828,0.0006791722614099566,0.6253383659165082,0.0031925660465083115,0.6945096816894828,0.6253383659165082,20
Hopp-Woods (1981),Ponnuswamy average gain in surrounding hydrophobicity,0.6034695890687746,0.004845262159548573,0.6574748599327737,0.0016310887313697236,0.6034695890687746,0.6574748599327737,20
Hopp-Woods (1981),Ponnuswamy surrounding hydrophobicity folded form,0.5795515059015364,0.007403014513354797,0.6380549830798016,0.002469254200190087,0.5795515059015364,0.6380549830798016,20
Hopp-Woods (1981),Rose (1985),0.8254791054496171,7.42881565870531e-06,0.8683621530330051,6.923245343981312e-07,0.8254791054496171,0.8683621530330051,20
Hopp-Woods (1981),Tanford (1962),0.7751178089666538,5.9712551718439686e-05,0.8291877214177196,6.2116806118328115e-06,0.7751178089666538,0.8291877214177196,20
Hopp-Woods (1981),Wimley-White (1996),0.8544415737034536,1.6222836112630282e-06,0.8960410684535213,9.186308765871654e-08,0.8544415737034536,0.8960410684535213,20
Jain (2017),Janin (1979),0.7185726411492817,0.0003581560258961678,0.7923133497514643,3.123684382910157e-05,0.7185726411492817,0.7923133497514643,20
Jain (2017),Kyte-Doolittle (1982),0.7984491137904927,2.4430426043434555e-05,0.7773640253954632,5.504236962880724e-05,0.7984491137904927,0.7773640253954632,20
Jain (2017),Meek (1980),0.7011519122043302,0.0005726784889358697,0.6375615656002103,0.0024945108517996748,0.7011519122043302,0.6375615656002103,20
Jain (2017),PARCH (2023),0.6684469190659482,0.0012738533175360982,0.6882287060605321,0.0007948513127898067,0.6684469190659482,0.6882287060605321,20
Jain (2017),Ponnuswamy average gain in surrounding hydrophobicity,0.680917472339647,0.0009500819417545377,0.6325686795594617,0.0027624307417920507,0.680917472339647,0.6325686795594617,20
Jain (2017),Ponnuswamy surrounding hydrophobicity folded form,0.59825386415398,0.005329172561102061,0.5951845176237562,0.0056320806170892836,0.59825386415398,0.5951845176237562,20
Jain (2017),Rose (1985),0.838274296920577,3.9337421214724664e-06,0.840760703194705,3.45470515337762e-06,0.838274296920577,0.840760703194705,20
Jain (2017),Tanford (1962),0.7482899618081797,0.00014793221958960798,0.7744360902255639,6.119579516446196e-05,0.7482899618081797,0.7744360902255639,20
Jain (2017),Wimley-White (1996),0.7090017438003409,0.0004654065778296031,0.7965401089815338,2.639494404772647e-05,0.7090017438003409,0.7965401089815338,20
Janin (1979),Kyte-Doolittle (1982),0.8659227175920823,8.091760894916664e-07,0.9527058729049213,9.465154622209318e-11,0.8659227175920823,0.9527058729049213,20
Janin (1979),Meek (1980),0.391578044662909,0.0877494645751137,0.44377409045137006,0.04999382560119993,0.391578044662909,0.44377409045137006,20
Janin (1979),PARCH (2023),0.8047481082142321,1.8817143250905346e-05,0.7714951871792511,6.796420382119305e-05,0.8047481082142321,0.7714951871792511,20
Janin (1979),Ponnuswamy average gain in surrounding hydrophobicity,0.7296208271533176,0.0002612262174262175,0.7530185184735896,0.00012710898475865078,0.7296208271533176,0.7530185184735896,20
Janin (1979),Ponnuswamy surrounding hydrophobicity folded form,0.665345390059668,0.0013674111481695012,0.6593749939980877,0.0015638211828386752,0.665345390059668,0.6593749939980877,20
Janin (1979),Rose (1985),0.8916337624622114,1.3128706317219809e-07,0.9318961735364659,2.3338299501005144e-09,0.8916337624622114,0.9318961735364659,20
Janin (1979),Tanford (1962),0.8792895175131609,3.308389938802068e-07,0.8827772907316506,2.574862766189628e-07,0.8792895175131609,0.8827772907316506,20
Janin (1979),Wimley-White (1996),0.5104937984344926,0.021453570570690226,0.7500019195012368,0.00014007894653344754,0.5104937984344926,0.7500019195012368,20
Kyte-Doolittle (1982),Meek (1980),0.5214278205492364,0.018384069025006083,0.5134132043968059,0.020596823941173063,0.5214278205492364,0.5134132043968059,20
Kyte-Doolittle (1982),PARCH (2023),0.7390733527813367,0.00019702202817413784,0.8033266447438232,1.9975051531053277e-05,0.7390733527813367,0.8033266447438232,20
Kyte-Doolittle (1982),Ponnuswamy average gain in surrounding hydrophobicity,0.7469395360748847,0.0001543904817170635,0.711593385969035,0.0004339750723319415,0.7469395360748847,0.711593385969035,20
Kyte-Doolittle (1982),Ponnuswamy surrounding hydrophobicity folded form,0.6706638333667512,0.0012103320207355606,0.6080088170526211,0.004454182333194953,0.6706638333667512,0.6080088170526211,20
Kyte-Doolittle (1982),Rose (1985),0.840974629946379,3.4159738489143267e-06,0.8636363636363639,9.339987372671554e-07,0.840974629946379,0.8636363636363639,20
Kyte-Doolittle (1982),Tanford (1962),0.8791955230648318,3.3304611025843796e-07,0.9192518280890042,1.0311420909226094e-08,0.8791955230648318,0.9192518280890042,20
Kyte-Doolittle (1982),Wimley-White (1996),0.49977603934540527,0.02484450128970545,0.7270710139927646,0.0002813305890468808,0.49977603934540527,0.7270710139927646,20
Meek (1980),PARCH (2023),0.41003850294053157,0.07255996735203922,0.4800453168222735,0.03218371054498639,0.41003850294053157,0.4800453168222735,20
Meek (1980),Ponnuswamy average gain in surrounding hydrophobicity,0.2705534572565286,0.2486144649868159,0.310241051812983,0.18311228521182235,0.2705534572565286,0.310241051812983,20
Meek (1980),Ponnuswamy surrounding hydrophobicity folded form,0.1944016963035493,0.4114808842510803,0.26403015055487533,0.2606503426637937,0.1944016963035493,0.26403015055487533,20
Meek (1980),Rose (1985),0.515299660414665,0.020057852372606367,0.5357026665450115,0.014915695049187985,0.515299660414665,0.5357026665450115,20
Meek (1980),Tanford (1962),0.517083229060531,0.01955866547161817,0.6194960666930025,0.00357951693661122,0.517083229060531,0.6194960666930025,20
Meek (1980),Wimley-White (1996),0.837247912312288,4.1477563501160755e-06,0.7236447834763997,0.0003104135692798642,0.837247912312288,0.7236447834763997,20
PARCH (2023),Ponnuswamy average gain in surrounding hydrophobicity,0.6149123802031863,0.003909653251264003,0.512415349887133,0.02088654101908861,0.6149123802031863,0.512415349887133,20
PARCH (2023),Ponnuswamy surrounding hydrophobicity folded form,0.5181817747514504,0.019256165818299278,0.43093717767959794,0.057837690900873165,0.5181817747514504,0.43093717767959794,20
PARCH (2023),Rose (1985),0.7226762174744883,0.0003190854883824736,0.6972482673128954,0.0006333944096946316,0.7226762174744883,0.6972482673128954,20
PARCH (2023),Tanford (1962),0.6625395284683779,0.0014569621159270646,0.7341106197979009,0.0002287999776212101,0.6625395284683779,0.7341106197979009,20
PARCH (2023),Wimley-White (1996),0.37565536989630943,0.10263000227549701,0.47667419112114356,0.033591525968626926,0.37565536989630943,0.47667419112114356,20
Ponnuswamy average gain in surrounding hydrophobicity,Ponnuswamy surrounding hydrophobicity folded form,0.9567573954147348,4.290675854865094e-11,0.9665036439137186,4.464605073396627e-12,0.9567573954147348,0.9665036439137186,20
Ponnuswamy average gain in surrounding hydrophobicity,Rose (1985),0.8199597564911556,9.622912130819143e-06,0.7886040229651534,3.610037014949386e-05,0.8199597564911556,0.7886040229651534,20
Ponnuswamy average gain in surrounding hydrophobicity,Tanford (1962),0.621226870423056,0.003461031810318232,0.662655180370851,0.001453176078201377,0.621226870423056,0.662655180370851,20
Ponnuswamy average gain in surrounding hydrophobicity,Wimley-White (1996),0.431834273084532,0.05726094791735589,0.6425884123401052,0.0022470211905863103,0.431834273084532,0.6425884123401052,20
Ponnuswamy surrounding hydrophobicity folded form,Rose (1985),0.7807129450488964,4.866504718517433e-05,0.7205470949915534,0.000338876911830206,0.7807129450488964,0.7205470949915534,20
Ponnuswamy surrounding hydrophobicity folded form,Tanford (1962),0.5857370210209911,0.006654595420147739,0.595936963284469,0.00555654399371751,0.5857370210209911,0.595936963284469,20
Ponnuswamy surrounding hydrophobicity folded form,Wimley-White (1996),0.4274735486714921,0.0601059062096009,0.5999247696255714,0.005169999030957412,0.4274735486714921,0.5999247696255714,20
Rose (1985),Tanford (1962),0.7824475921941938,4.562007206436765e-05,0.8226473666806359,8.492908907866364e-06,0.7824475921941938,0.8226473666806359,20
Rose (1985),Wimley-White (1996),0.6859125356505943,0.0008415160411464676,0.859952113123322,1.1706783965634415e-06,0.6859125356505943,0.859952113123322,20
Tanford (1962),Wimley-White (1996),0.5110878124742713,0.02127699267208625,0.7551711703658734,0.00011849624572046553,0.5110878124742713,0.7551711703658734,20
